date,dau,dau_low,dau_high,wau,wau_low,wau_high,mau,mau_low,mau_high,intensity,intensity_low,intensity_high,retention_1_week_new_profile,retention_1_week_new_profile_low,retention_1_week_new_profile_high,retention_1_week_active_in_week_0,retention_1_week_active_in_week_0_low,retention_1_week_active_in_week_0_high
2018-01-10,111492838,111472451.0567928,111513224.9432072,195571409,195541512.58182338,195601305.41817662,287349662,287313734.7452131,287385589.2547869,3.504475697672148,3.504208317060057,3.5047430782842386,0.3192549495950959,0.31858776281440876,0.3199221363757831,0.7809311364389406,0.7808635613084128,0.7809987115694684
2018-01-11,110327440,110307202.31949636,110347677.68050364,196824030,196794804.50284037,196853255.49715963,287176670,287141938.37811625,287211401.62188375,3.515007755912731,3.514769288503189,3.5152462233222725,0.312537802997029,0.31184756219996684,0.31322804379409114,0.7811624476411276,0.7811014869657,0.7812234083165552
2018-01-12,105337615,105315999.40819922,105359230.59180078,197346759,197316908.19068044,197376609.80931956,286921936,286883344.2458679,286960527.7541321,3.5391361152275116,3.5388997593304676,3.5393724711245556,0.3146351268298804,0.3138123287192355,0.31545792494052527,0.7803946991240042,0.7803389714845934,0.7804504267634149
2018-01-13,77282599,77265567.18072253,77299630.81927747,197482864,197451948.1485971,197513779.8514029,286934450,286896288.348674,286972611.651326,3.5381181933841104,3.537865396223956,3.538370990544265,0.36504157661868736,0.36401428772013705,0.36606886551723766,0.7780424075852941,0.77799066083055,0.7780941543400381
2018-01-14,74035506,74021885.63354482,74049126.36645518,197434343,197403609.85236907,197465076.14763093,286901838,286863417.9563315,286940258.0436685,3.5400083763542596,3.539794015053716,3.540222737654803,0.3652094821702416,0.3640539202171596,0.36636504412332355,0.7778621396127163,0.7778078233909891,0.7779164558344436
2018-01-15,108231852,108217786.0575182,108245917.9424818,198077008,198046752.23392132,198107263.76607868,286911279,286874481.4029679,286948076.5970321,3.527564804492604,3.5273553595389457,3.5277742494462623,0.3243950078860488,0.32353831988737636,0.32525169588472125,0.7774415802777612,0.7773819591034898,0.7775012014520326
2018-01-16,111160578,111135817.3155986,111185338.6844014,198256230,198224133.46216068,198288326.53783932,287093527,287056896.91334474,287130157.08665526,3.520032777784587,3.519819400716639,3.520246154852535,0.3079096985609782,0.30703704282255784,0.3087823542993986,0.7792939918449088,0.7792366559573781,0.7793513277324394
2018-01-17,110874583,110854232.922349,110894933.077651,198175343,198144636.08253926,198206049.91746074,287247735,287210746.4081869,287284723.5918131,3.518349772706083,3.518123098400861,3.518576447011305,0.31651974855400455,0.3158009339141728,0.3172385631938363,0.779873326172878,0.7798099870696807,0.7799366652760752
2018-01-18,110177920,110157157.1432019,110198682.8567981,197901630,197869987.7897035,197933272.2102965,287466605,287428152.05522454,287505057.94477546,3.5224603910538788,3.5221989912998417,3.522721790807916,0.3079386997633466,0.3071225002041997,0.3087548993224935,0.7796830068601848,0.7796238062418999,0.7797422074784697
2018-01-19,105369445,105349962.05925049,105388927.94074951,197334367,197305948.01681924,197362785.98318076,287795496,287759137.1629587,287831854.8370413,3.5327474559968564,3.5325122697593456,3.532982642234367,0.3067469626130426,0.3059150293213945,0.3075788959046906,0.779218117942065,0.7791591284757939,0.779277107408336
2018-01-20,78081930,78064508.50771803,78099351.49228197,197497153,197468439.4566456,197525866.5433544,288078418,288041959.920152,288114876.079848,3.533882911213409,3.5335901550539037,3.534175667372914,0.35832642346428945,0.35730992566808006,0.3593429212604988,0.7781599405280022,0.778101005014115,0.7782188760418893
2018-01-21,74487029,74469399.52731457,74504658.47268543,197443467,197416562.45716146,197470371.54283854,288515279,288478420.3274768,288552137.6725232,3.5371306410457226,3.5368515290694664,3.537409753021979,0.36266032507784157,0.3613455342235042,0.36397511593217896,0.7787110709843597,0.7786613170242577,0.7787608249444616
2018-01-22,110872802,110849261.40513149,110896342.59486851,198455413,198427134.31681007,198483691.68318993,290612033,290574323.6493645,290649742.3506355,3.532401945619896,3.5321236766448822,3.5326802145949094,0.30631426219266544,0.3054595469089233,0.3071689774764076,0.7786161610052688,0.7785596039249033,0.7786727180856342
2018-01-23,111931686,111909306.80991155,111954065.19008845,198783447,198754862.2122661,198812031.7877339,292053509,292014922.44683844,292092095.55316156,3.5304518841551227,3.530165781903024,3.5307379864072215,0.29741633290919806,0.2965875553420379,0.2982451104763582,0.7805079970020962,0.7804573676155924,0.7805586263886
2018-01-24,111064672,111047078.09791474,111082265.90208526,198817678,198792319.7948872,198843036.2051128,292987566,292949479.5744559,293025652.4255441,3.5308001333764696,3.5305142628047235,3.5310860039482157,0.30036557740379943,0.2997739803565975,0.30095717445100134,0.7800724772879861,0.7800114194392886,0.7801335351366836
2018-01-25,109984459,109964130.43879168,110004787.56120832,198596065,198569714.62774476,198622415.37225524,293825363,293785882.02121943,293864843.97878057,3.533766003873239,3.5334931287534124,3.5340388789930657,0.29665602614542413,0.2961394058879185,0.2971726464029298,0.7779092803737685,0.7778608546747628,0.7779577060727741
2018-01-26,102775630,102758937.98780954,102792322.01219046,197801998,197774182.098305,197829813.901695,294316570,294275770.6668612,294357369.3331388,3.534838955468994,3.534566671158551,3.535111239779437,0.30029398446835964,0.299632015031385,0.3009559539053343,0.7753978320478384,0.7753506012264944,0.7754450628691825
2018-01-27,77243819,77227487.06716578,77260150.93283422,197746716,197717821.61780223,197775610.38219777,294499269,294458929.1369214,294539608.8630786,3.5315888482314923,3.5313176091707374,3.531860087292247,0.3565634482050028,0.35528261232866154,0.35784428408134406,0.7717619614757171,0.7717086230429557,0.7718152999084784
2018-01-28,74133339,74118243.73638484,74148434.26361516,197558156,197530824.22375548,197585487.77624452,294853945,294812424.9791009,294895465.0208991,3.5331692759877753,3.5328880438768966,3.533450508098654,0.3593427561941107,0.3581229765392,0.3605625358490214,0.7711939746863337,0.7711315518703828,0.7712563975022845
2018-01-29,110979581,110961429.55033368,110997732.44966632,198173138,198146054.1816911,198200221.8183089,296777244,296736745.37619704,296817742.62380296,3.522743763587172,3.5224714176648573,3.5230161095094865,0.2972569220284818,0.2965395693631615,0.2979742746938021,0.7702456948443661,0.7701858481443287,0.7703055415444036
2018-01-30,112280907,112261610.44756302,112300203.55243698,198392909,198366578.25172055,198419239.74827945,297615457,297574808.58388305,297656105.41611695,3.5206016713026775,3.5203417794668432,3.520861563138512,0.28935564283540344,0.2884045179271592,0.29030676774364766,0.7713453351378439,0.7712692370636941,0.7714214332119936
2018-01-31,111816845,111797704.8091753,111835985.1908247,198427008,198400181.53554508,198453834.46445492,298143420,298102773.7955976,298184066.2044024,3.523787346528956,3.5235293375252823,3.52404535553263,0.2985067661084796,0.29755534994921123,0.29945818226774795,0.7697940910847275,0.7697155000802149,0.7698726820892401
2018-02-01,110992843,110972018.66426262,111013667.33573738,198484638,198457646.4385096,198511629.5614904,298673779,298632922.313801,298714635.686199,3.527844628459357,3.5275566563190677,3.5281326005996463,0.30232020458837,0.30153543794712684,0.30310497122961316,0.7683806854196822,0.7683058613321627,0.7684555095072017
2018-02-02,105317425,105299290.9303825,105335559.0696175,198235072,198211760.2890549,198258383.7109451,298904118,298865253.3356252,298942982.6643748,3.5451080977234946,3.5447884820725304,3.5454277133744587,0.30287996218729146,0.30200350860124425,0.3037564157733387,0.7661268775268636,0.7660509244571815,0.7662028305965457
2018-02-03,77752229,77734533.84326406,77769924.15673594,198351433,198327114.14172736,198375751.85827264,298899637,298858674.0392102,298940599.9607898,3.5455915712996133,3.545216874841457,3.5459662677577697,0.35009427786804226,0.3488700127970346,0.3513185429390499,0.7596820980814103,0.7596135603692369,0.7597506357935837
2018-02-04,74161672,74147562.31180248,74175781.68819752,198240220,198214611.18346077,198265828.81653923,298796523,298756008.0685729,298837037.9314271,3.5477235749637486,3.5473760173206665,3.5480711326068306,0.35570908244811755,0.35485383683302635,0.35656432806320876,0.7592355680203424,0.7591744763652134,0.7592966596754714
2018-02-05,109172704,109153738.16709736,109191669.83290264,198615633,198589728.6470107,198641537.3529893,298939512,298898744.37552947,298980279.62447053,3.531920495905778,3.531561250781327,3.532279741030229,0.28989543312379223,0.28932431280134757,0.2904665534462369,0.7581305318801785,0.7580655532748187,0.7581955104855383
2018-02-06,110951641,110934515.46866688,110968766.53133312,198483198,198455109.84036463,198511286.15963537,298940944,298900130.02987194,298981757.97012806,3.527579996972842,3.5272315175010487,3.527928476444635,0.2847088433953222,0.28409319200128647,0.28532449478935795,0.7625730844247651,0.7625053424653085,0.7626408263842217
2018-02-07,109794403,109771420.38689357,109817385.61310643,197849994,197823289.52321175,197876698.47678825,298818325,298780370.3927108,298856279.6072892,3.5286476531305833,3.5282465241808008,3.5290487820803658,0.2942719280394312,0.2935122815854855,0.2950315744933769,0.7641141063962984,0.7640387637593685,0.7641894490332283
2018-02-08,108481870,108462529.15969169,108501210.84030831,197034531,197010231.93838316,197058830.06161684,298649102,298613017.42176515,298685186.57823485,3.530507776832275,3.530108227171031,3.530907326493519,0.28896912819997234,0.2880366634119325,0.28990159298801216,0.765878778546741,0.7658148818626265,0.7659426752308556
2018-02-09,103437424,103422442.0805188,103452405.9194812,196035558,196012635.26999065,196058480.73000935,298363504,298328756.02957547,298398251.97042453,3.538908706552104,3.538491933689333,3.539325479414875,0.2960101313418806,0.2952911547083819,0.29672910797537927,0.7707622703877036,0.7707110440013357,0.7708134967740715
2018-02-10,75703402,75685118.60599622,75721685.39400378,195792803,195767007.5271591,195818598.4728409,298279510,298245258.13015,298313761.86985,3.532832184847979,3.532470691650348,3.53319367804561,0.349387532720439,0.34876063054868983,0.35001443489218814,0.7725933444949699,0.7725535901582843,0.7726330988316554
2018-02-11,72140875,72128622.40504296,72153127.59495704,195380791,195356050.01600242,195405531.98399758,298105085,298070798.1443568,298139371.8556432,3.529939230310517,3.5295738322728925,3.5303046283481416,0.35391464737030226,0.3525363153451723,0.3552929793954322,0.7745365078869033,0.7744965912984232,0.7745764244753834
2018-02-12,102655358,102637473.89342605,102673242.10657395,195056095,195030401.03166434,195081788.96833566,297924970,297891390.0548768,297958549.9451232,3.50240259346933,3.502059832113071,3.5027453548255894,0.3026929185833041,0.3017831308085988,0.3036027063580094,0.7758953915008792,0.7758431338163978,0.7759476491853605
2018-02-13,102753415,102733169.8975761,102773660.1024239,193908043,193884377.6944151,193931708.3055849,297501827,297467850.8988163,297535803.1011837,3.4808599816563564,3.4805173316253777,3.481202631687335,0.2940694743502087,0.2933243517353303,0.2948145969650871,0.781579416040948,0.7815288935747731,0.781629938507123
2018-02-14,104253145,104232066.3188033,104274223.6811967,192935684,192909268.23091745,192962099.76908255,297172537,297137595.4083818,297207478.5916182,3.469682098828333,3.4693836957203876,3.469980501936278,0.2951633735726548,0.2942614366226679,0.29606531052264173,0.782107078657272,0.7820414876444879,0.7821726696700562
2018-02-15,104137022,104117204.60192749,104156839.39807251,192005832,191978360.28539953,192033303.71460047,296897684,296861300.02334595,296934067.97665405,3.4638564572351114,3.4636208255772485,3.4640920888929743,0.29531041996436824,0.29468471327227974,0.29593612665645674,0.7826457756831129,0.7825832867991059,0.7827082645671198
2018-02-16,97433787,97417307.79856482,97450266.20143518,190173427,190145050.63520658,190201803.36479342,296474770,296437451.7198606,296512088.2801394,3.4656629708839395,3.4653941111350477,3.4659318306328313,0.300989353200011,0.3002623056139637,0.3017164007860583,0.7824882063991347,0.7824366462961655,0.782539766502104
2018-02-17,74012442,73995615.88703124,74029268.11296876,189882573,189852458.80372736,189912687.19627264,296317213,296278600.7615961,296355825.2384039,3.4620662318495126,3.4617765770228623,3.462355886676163,0.3509277952717927,0.3497832567006139,0.3520723338429715,0.7787838941844587,0.7787288466444384,0.778838941724479
2018-02-18,71045592,71034983.0228344,71056200.9771656,189387212,189356981.52509457,189417442.47490543,296068091,296030091.24916255,296106090.75083745,3.465338309114556,3.4650299005956144,3.465646717633498,0.3548126133245459,0.3534533320503278,0.35617189459876397,0.778665108213182,0.7785959176107206,0.7787342988156435
